taxid	length_gmean	width_gmean	volume_gmean	surface_gmean	length_amean	width_amean	volume_amean	surface_amean	shape	length_ranges	width_ranges	species	genus	family	order	class	phylum	superkingdom	source
2149	1.1066819197003215	0.34086580994024984	0.08114396663606813	1.1851030875210384	1.95	0.35	0.13692107981895515	1.9006635554218247	spherical	['0.3', ' 0.5', '2.0', ' 5.0']	['0.3', ' 0.5', '0.3', ' 0.3']	Mesoplasma entomophilum	Mesoplasma	Entomoplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2150	3.162277660168379	0.3	0.2164596525098352	2.98037647973883	3.5	0.3	0.2403318379996192	3.2986722862692828	spherical	['2.0', ' 5.0']	['0.3', ' 0.3']	Acholeplasma modicum	Acholeplasma	Acholeplasmataceae	Acholeplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2151	0.9013344775740001	0.27761735441429225	0.04383749620303761	0.7861084558398	1.88	0.28	0.12476730503976746	1.7555219748259763	spherical	['0.22', ' 0.3', '2.0', ' 5.0']	['0.22', ' 0.3', '0.3', ' 0.3']	Mesoplasma florum	Mesoplasma	Entomoplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
2333	1.0	0.5477225575051662	0.1926014199476435	1.7207211628636432	1.25	0.55	0.2534218073895767	2.159844949342983	rod	['0.5', ' 2.0']	['0.5', ' 0.6']	Propionigenium modestum	Propionigenium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria	bm4
2736	1.949358868961793	0.8944271909999159	1.0374899075603423	5.477553959507076	2.4	0.9	1.3359622759390597	6.785840131753953	rod	['1.0', ' 3.8']	['0.8', ' 1.0']	Verrucomicrobium spinosum	Verrucomicrobium	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria	bm4
13264	4.69041575982343	0.282842712474619	0.2887836699493171	4.167793630437726	6.5	0.3	0.4523893421169303	6.1261056745000975	helical	['2.0', ' 11.0']	['0.2', ' 0.4']	Brachyspira innocens	Brachyspira	Brachyspiraceae	Brachyspirales	Spirochaetia	Spirochaetes	Bacteria	bm4
28122	1.2649110640673518	0.3464101615137754	0.1083322630041479	1.376576930290914	1.4	0.35	0.1234711362707738	1.5393804002589986	rod	['0.8', ' 2.0']	['0.3', ' 0.4']	Fibrobacter intestinalis	Fibrobacter	Fibrobacteraceae	Fibrobacterales	Fibrobacteria	Fibrobacteres	Bacteria	bm4
28182	8.48528137423857	0.10000000000000002	0.06638144468457631	2.6657297628950194	9.0	0.1	0.0704240353179712	2.827433388230814	rod	['6.0', ' 12.0']	['0.1', ' 0.1']	Leptospira noguchii	Leptospira	Leptospiraceae	Leptospirales	Spirochaetia	Spirochaetes	Bacteria	bm4
28183	8.48528137423857	0.10000000000000002	0.06638144468457631	2.6657297628950194	9.0	0.1	0.0704240353179712	2.827433388230814	rod	['6.0', ' 12.0']	['0.1', ' 0.1']	Leptospira santarosai	Leptospira	Leptospiraceae	Leptospirales	Spirochaetia	Spirochaetes	Bacteria	bm4
28184	8.48528137423857	0.10000000000000002	0.06638144468457631	2.6657297628950194	9.0	0.1	0.0704240353179712	2.827433388230814	rod	['6.0', ' 12.0']	['0.1', ' 0.1']	Leptospira weilii	Leptospira	Leptospiraceae	Leptospirales	Spirochaetia	Spirochaetes	Bacteria	bm4
28224	1.1066819197003215	0.34086580994024984	0.08114396663606813	1.1851030875210384	1.95	0.35	0.13692107981895515	1.9006635554218247	spherical	['0.3', ' 0.5', '2.0', ' 5.0']	['0.3', ' 0.5', '0.3', ' 0.3']	Mesoplasma seiffertii	Mesoplasma	Entomoplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
28227	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	flask	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma penetrans	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
28903	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasmopsis bovis	Mycoplasmopsis	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
29501	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma haemofelis	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
29506	8.48528137423857	0.10000000000000002	0.06638144468457631	2.6657297628950194	9.0	0.1	0.0704240353179712	2.827433388230814	rod	['6.0', ' 12.0']	['0.1', ' 0.1']	Leptospira inadai	Leptospira	Leptospiraceae	Leptospirales	Spirochaetia	Spirochaetes	Bacteria	bm4
29507	8.48528137423857	0.10000000000000002	0.06638144468457631	2.6657297628950194	9.0	0.1	0.0704240353179712	2.827433388230814	rod	['6.0', ' 12.0']	['0.1', ' 0.1']	Leptospira kirschneri	Leptospira	Leptospiraceae	Leptospirales	Spirochaetia	Spirochaetes	Bacteria	bm4
29508	8.48528137423857	0.10000000000000002	0.06638144468457631	2.6657297628950194	9.0	0.1	0.0704240353179712	2.827433388230814	rod	['6.0', ' 12.0']	['0.1', ' 0.1']	Leptospira meyeri	Leptospira	Leptospiraceae	Leptospirales	Spirochaetia	Spirochaetes	Bacteria	bm4
29510	5.123475382979799	0.3	0.3550885505698164	4.828761787205247	5.5	0.3	0.3817035074111599	5.183627878423159	helical	['3.5', ' 7.5']	['0.3', ' 0.3']	Turneriella parva	Turneriella	Leptospiraceae	Leptospirales	Spirochaetia	Spirochaetes	Bacteria	bm4
29511	8.48528137423857	0.10000000000000002	0.06638144468457631	2.6657297628950194	9.0	0.1	0.0704240353179712	2.827433388230814	rod	['6.0', ' 12.0']	['0.1', ' 0.1']	Leptospira wolbachii	Leptospira	Leptospiraceae	Leptospirales	Spirochaetia	Spirochaetes	Bacteria	bm4
29518	9.486832980505138	0.316227766016838	0.7368152963798779	9.424777960769381	16.5	0.35	1.5762613890152035	18.14269757448105	helical	['3.0', ' 30.0']	['0.2', ' 0.5']	Borreliella afzelii	Borreliella	Borreliaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	bm4
29519	9.486832980505138	0.316227766016838	0.7368152963798779	9.424777960769381	16.5	0.35	1.5762613890152035	18.14269757448105	helical	['3.0', ' 30.0']	['0.2', ' 0.5']	Borreliella garinii	Borreliella	Borreliaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	bm4
29520	11.999999999999995	0.4242640687119284	1.6764670597167743	15.99437857737011	13.0	0.4499999999999999	2.0437041959305846	18.378317023500287	helical	['8.0', ' 18.0']	['0.3', ' 0.6']	Borrelia crocidurae	Borrelia	Borreliaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	bm4
29522	4.69041575982343	0.282842712474619	0.2887836699493171	4.167793630437726	6.5	0.3	0.4523893421169303	6.1261056745000975	helical	['2.0', ' 11.0']	['0.2', ' 0.4']	Brachyspira aalborgi	Brachyspira	Brachyspiraceae	Brachyspirales	Spirochaetia	Spirochaetes	Bacteria	bm4
29552	3.162277660168379	0.3	0.2164596525098352	2.98037647973883	3.5	0.3	0.2403318379996192	3.2986722862692828	spherical	['2.0', ' 5.0']	['0.3', ' 0.3']	Acholeplasma axanthum	Acholeplasma	Acholeplasmataceae	Acholeplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
29554	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma canadense	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
29555	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	filament	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasmopsis canis	Mycoplasmopsis	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
29556	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasmopsis gallinacea	Mycoplasmopsis	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
29557	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasmopsis gallinarum	Mycoplasmopsis	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
29559	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma hyosynoviae	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
29560	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	oval	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma imitans	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
29561	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasmopsis meleagridis	Mycoplasmopsis	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
33075	1.5905973720586866	0.4898979485566356	0.2690393452088432	2.4480244672677305	1.7	0.55	0.3603341323820543	2.937389131106457	rod	['1.1', ' 2.3']	['0.3', ' 0.8']	Acidobacterium capsulatum	Acidobacterium	Acidobacteriaceae	Acidobacteriales	Acidobacteriia	Acidobacteria	Bacteria	bm4
33922	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasmopsis agassizii	Mycoplasmopsis	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
34095	10.95445115010332	0.2449489742783178	0.5123686993686072	8.429777677248868	17.0	0.25	0.8303949331754271	13.351768777756622	helical	['4.0', ' 30.0']	['0.2', ' 0.3']	Borreliella japonica	Borreliella	Borreliaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	bm4
34097	4.472135954999579	0.2449489742783178	0.2068967924407362	3.4414423257272846	4.5	0.25	0.2168026180211706	3.5342917352885173	helical	['4.0', ' 5.0']	['0.2', ' 0.3']	Brevinema andersonii	Brevinema	Brevinemataceae	Brevinematales	Spirochaetia	Spirochaetes	Bacteria	bm4
35623	3.162277660168379	0.3	0.2164596525098352	2.98037647973883	3.5	0.3	0.2403318379996192	3.2986722862692828	spherical	['2.0', ' 5.0']	['0.3', ' 0.3']	Acholeplasma oculi	Acholeplasma	Acholeplasmataceae	Acholeplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
35768	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasmopsis felifaucium	Mycoplasmopsis	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
35839	1.7320508075688774	0.5916079783099616	0.4219134208229581	3.219174524803498	2.0	0.6	0.5089380098815465	3.769911184307752	rod	['1.0', ' 3.0']	['0.5', ' 0.7']	Holophaga foetida	Holophaga	Holophagaceae	Holophagales	Holophagae	Acidobacteria	Bacteria	bm4
36742	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma leonicaptivi	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
36743	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma leopharyngis	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
38746	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma microti	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
38986	3.162277660168379	0.3	0.2164596525098352	2.98037647973883	3.5	0.3	0.2403318379996192	3.2986722862692828	spherical	['2.0', ' 5.0']	['0.3', ' 0.3']	Acholeplasma palmae	Acholeplasma	Acholeplasmataceae	Acholeplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
39047	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasmopsis sturni	Mycoplasmopsis	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
40542	8.660254037844386	1.095445115010332	7.817952906481248	29.803764797388297	10.0	1.15	9.98872656701222	36.12831551628262	rod	['5.0', ' 15.0']	['0.8', ' 1.5']	Leptotrichia buccalis	Leptotrichia	Leptotrichiaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria	bm4
40834	11.999999999999995	0.4242640687119284	1.6764670597167743	15.99437857737011	13.0	0.4499999999999999	2.0437041959305846	18.378317023500287	helical	['8.0', ' 18.0']	['0.3', ' 0.6']	Borrelia duttonii	Borrelia	Borreliaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	bm4
40835	11.999999999999995	0.4242640687119284	1.6764670597167743	15.99437857737011	13.0	0.4499999999999999	2.0437041959305846	18.378317023500287	helical	['8.0', ' 18.0']	['0.3', ' 0.6']	Borrelia hispanica	Borrelia	Borreliaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	bm4
42092	0.5	0.5	0.0654498469497873	0.7853981633974483	0.5	0.5	0.0654498469497873	0.7853981633974483	spherical	['0.5', ' 0.5']	['0.5', ' 0.5']	Ureaplasma canigenitalium	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
42093	0.675	0.675	0.16103116718908297	1.4313881527918495	0.675	0.675	0.161031167189083	1.4313881527918495	spherical	['0.675', ' 0.675']	['0.675', ' 0.675']	Ureaplasma cati	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
42094	0.5	0.5	0.0654498469497873	0.7853981633974483	0.5	0.5	0.0654498469497873	0.7853981633974483	spherical	['0.5', ' 0.5']	['0.5', ' 0.5']	Ureaplasma diversum	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
42095	0.8	0.8	0.268082573106329	2.010619298297468	0.8	0.8	0.268082573106329	2.010619298297468	spherical	['0.8', ' 0.8']	['0.8', ' 0.8']	Ureaplasma felinum	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
42096	0.5	0.5	0.0654498469497873	0.7853981633974483	0.5	0.5	0.0654498469497873	0.7853981633974483	spherical	['0.5', ' 0.5']	['0.5', ' 0.5']	Ureaplasma gallorale	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
44448	11.999999999999995	0.4242640687119284	1.6764670597167743	15.99437857737011	13.0	0.4499999999999999	2.0437041959305846	18.378317023500287	helical	['8.0', ' 18.0']	['0.3', ' 0.6']	Borrelia persica	Borrelia	Borreliaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	bm4
44449	11.999999999999995	0.4242640687119284	1.6764670597167743	15.99437857737011	13.0	0.4499999999999999	2.0437041959305846	18.378317023500287	helical	['8.0', ' 18.0']	['0.3', ' 0.6']	Borrelia recurrentis	Borrelia	Borreliaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	bm4
44676	1.414213562373095	0.10000000000000002	0.010845407957596703	0.4442882938158365	1.5	0.1	0.0115191730631625	0.4712388980384689	rod	['1.0', ' 2.0']	['0.1', ' 0.1']	Geothrix fermentans	Geothrix	Holophagaceae	Holophagales	Holophagae	Acidobacteria	Bacteria	bm4
45361	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma conjunctivae	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
45362	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma bovoculi	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
45363	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma alkalescens	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
45622	1.7320508075688774	1.0	1.098550135376514	5.441398092702654	1.85	1.0	1.1911872144861295	5.811946409141117	rod	['1.2', ' 2.5']	['1.0', ' 1.0']	Propionigenium maris	Propionigenium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria	bm4
46355	21.213203435596427	0.273861278752583	1.2441835727230912	18.25100404188125	22.5	0.275	1.3309594532628355	19.438604544086846	helical	['15.0', ' 30.0']	['0.25', ' 0.3']	Spirochaeta africana	Spirochaeta	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	bm4
46356	12.727922061357853	0.447213595499958	1.975881273067796	17.88225887843298	13.5	0.45	2.123225759974577	19.085175370557995	helical	['9.0', ' 18.0']	['0.4', ' 0.5']	Alkalispirochaeta alkalica	Alkalispirochaeta	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	bm4
46357	18.371173070873837	0.223606797749979	0.718507273328115	12.905408721477324	18.75	0.225	0.7425326042607718	13.25359400733194	helical	['15.0', ' 22.5']	['0.2', ' 0.25']	Spirochaeta asiatica	Spirochaeta	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	bm4
47466	10.95445115010332	0.2449489742783178	0.5123686993686072	8.429777677248868	17.0	0.25	0.8303949331754271	13.351768777756622	helical	['4.0', ' 30.0']	['0.2', ' 0.3']	Borrelia miyamotoi	Borrelia	Borreliaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	bm4
47687	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasmopsis alligatoris	Mycoplasmopsis	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
47834	5.477225575051663	0.12247448713915889	0.06404608742107588	2.1074444193122197	6.5	0.125	0.0792556740407581	2.552544031041707	helical	['3.0', ' 10.0']	['0.1', ' 0.15']	Spiroplasma kunkelii	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
47835	3.872983346207417	0.1414213562373095	0.0600961996499111	1.7207211628636432	4.0	0.15	0.0698022617719482	1.884955592153876	helical	['3.0', ' 5.0']	['0.1', ' 0.2']	Spiroplasma phoeniceum	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
48003	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasmopsis pullorum	Mycoplasmopsis	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
48464	5.477225575051663	0.5	1.0427258033148834	8.603605814318218	6.5	0.5	1.2435470920459597	10.210176124166829	fusiform	['3.0', ' 10.0']	['0.5', ' 0.5']	Prosthecobacter fusiformis	Prosthecobacter	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria	bm4
48465	5.477225575051663	1.0	4.040003519359959	17.20721162863643	6.5	1.0	4.843288674284264	20.420352248333657	fusiform	['3.0', ' 10.0']	['1.0', ' 1.0']	Prosthecobacter dejongeii	Prosthecobacter	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria	bm4
48466	4.0	0.5	0.7526732399225546	6.283185307179585	5.0	0.5	0.9490227807719166	7.853981633974483	fusiform	['2.0', ' 8.0']	['0.5', ' 0.5']	Prosthecobacter vanneervenii	Prosthecobacter	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria	bm4
48467	4.0	0.5	0.7526732399225546	6.283185307179585	5.0	0.5	0.9490227807719166	7.853981633974483	fusiform	['2.0', ' 8.0']	['0.5', ' 0.5']	Prosthecobacter debontii	Prosthecobacter	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobia	Bacteria	bm4
48782	8.48528137423857	0.10000000000000002	0.06638144468457631	2.6657297628950194	9.0	0.1	0.0704240353179712	2.827433388230814	rod	['6.0', ' 12.0']	['0.1', ' 0.1']	Leptospira fainei	Leptospira	Leptospiraceae	Leptospirales	Spirochaetia	Spirochaetes	Bacteria	bm4
50052	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma crocodyli	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
51160	4.999999999999999	0.2	0.1549852375770964	3.141592653589793	5.0	0.2	0.1549852375770964	3.141592653589793	helical	['5.0', ' 5.0']	['0.2', ' 0.2']	Treponema maltophilum	Treponema	Treponemataceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	bm4
51362	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasmopsis adleri	Mycoplasmopsis	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
51363	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma auris	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
51364	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma cottewii	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
51365	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma yeatsii	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
52584	4.69041575982343	0.282842712474619	0.2887836699493171	4.167793630437726	6.5	0.3	0.4523893421169303	6.1261056745000975	helical	['2.0', ' 11.0']	['0.2', ' 0.4']	Brachyspira pilosicoli	Brachyspira	Brachyspiraceae	Brachyspirales	Spirochaetia	Spirochaetes	Bacteria	bm4
53418	4.999999999999999	0.15	0.08747372044839069	2.356194490192345	5.0	0.15	0.0874737204483907	2.356194490192345	helical	['5.0', ' 5.0']	['0.15', ' 0.15']	Treponema lecithinolyticum	Treponema	Treponemataceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	bm4
53419	9.486832980505138	0.1697056274847714	0.21330755625500622	5.057866606349323	10.5	0.1699999999999999	0.2370428522906984	5.60774288665778	helical	['6.0', ' 15.0']	['0.16', ' 0.18']	Treponema socranskii	Treponema	Treponemataceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	bm4
53435	10.95445115010332	0.18000000000000002	0.2772300143542654	6.194596186309115	13.0	0.18	0.3292828923933605	7.351326809400116	helical	['6.0', ' 20.0']	['0.18', ' 0.18']	Treponema paraluiscuniculi	Treponema	Treponemataceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	bm4
53558	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasmopsis edwardii	Mycoplasmopsis	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
55206	12.247448713915889	0.3872983346207417	1.427659388897196	14.901882398694154	17.5	0.4	2.1823596966937098	21.991148575128552	spiral	['5.0', ' 30.0']	['0.3', ' 0.5']	Sediminispirochaeta smaragdinae	Sediminispirochaeta	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	bm4
55602	0.4898979485566356	0.1581138830084189	0.008584270781860201	0.2433467205584167	0.55	0.275	0.0272230457156771	0.4751658888554563	spherical	['0.3', ' 0.8']	['0.05', ' 0.5']	Mycoplasma buccale	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	bm4
